Store,Dept,Date,Weekly_Sales,IsHoliday
3,17,2010-08-06,2280.29,False
13,24,2012-10-26,17336.4,False
35,36,2012-08-10,1255.5,False
31,91,2012-09-21,68997.22,False
37,92,2011-11-25,76351.12,True
41,96,2011-01-14,1982.16,False
40,96,2010-07-02,23791.61,False
19,93,2010-04-02,41847.97,False
39,80,2012-01-06,12818.18,False
2,38,2011-11-18,84017.98,False
45,98,2010-07-02,8.25,False
17,48,2010-02-05,1215.0,False
15,40,2010-05-21,31210.8,False
1,34,2010-04-16,13632.64,False
12,95,2012-07-27,42308.0,False
27,60,2012-09-21,117.0,False
45,80,2011-06-17,901.04,False
1,30,2012-09-28,2047.42,False
32,42,2011-06-03,6661.54,False
35,82,2011-07-15,10835.24,False
18,41,2012-08-24,671.17,False
12,1,2011-08-26,11479.37,False
23,85,2011-04-01,3909.29,False
10,94,2011-07-01,1263.5,False
3,42,2011-03-25,5570.44,False
7,3,2010-08-06,13003.71,False
4,8,2010-07-02,64472.21,False
18,38,2011-09-09,72875.64,True
35,23,2010-09-17,32270.66,False
11,72,2010-08-27,63980.24,False
34,26,2010-02-05,5723.42,False
22,21,2012-05-11,4681.57,False
28,80,2011-06-03,21482.43,False
32,55,2012-01-13,5526.5,False
19,10,2011-09-09,24528.56,True
24,10,2012-01-27,22290.36,False
16,21,2010-12-31,3648.65,True
39,36,2012-04-13,2719.5,False
41,95,2011-02-11,83533.61,True
14,13,2011-01-07,59064.45,False
37,97,2010-08-20,13109.49,False
1,97,2012-08-24,32858.35,False
8,59,2010-09-03,546.2,False
8,37,2011-07-22,1908.34,False
27,54,2011-07-15,30.12,False
11,36,2012-05-25,6917.28,False
38,31,2012-05-25,21.5,False
20,81,2012-09-28,34193.08,False
28,20,2010-07-16,5620.98,False
24,7,2011-07-22,28245.17,False
42,95,2010-12-17,53518.22,False
11,46,2011-07-15,25717.84,False
22,40,2010-02-26,50550.0,False
17,79,2012-07-20,31496.46,False
27,13,2011-01-21,50004.74,False
18,9,2012-10-19,9995.68,False
34,1,2012-10-26,25051.36,False
2,80,2010-07-02,28179.57,False
25,32,2011-01-07,2343.6,False
24,11,2011-09-02,14408.03,False
17,82,2011-06-03,16919.67,False
18,18,2010-09-03,1.0,False
14,31,2011-06-10,2896.87,False
27,20,2011-09-30,9678.59,False
40,36,2010-07-16,1703.5,False
17,52,2011-03-11,3481.42,False
8,83,2011-07-29,1694.18,False
25,44,2012-06-29,3599.14,False
41,38,2011-09-09,46327.28,True
5,14,2011-07-01,2837.26,False
13,80,2010-04-30,17331.1,False
18,19,2011-07-01,3061.69,False
5,56,2012-08-17,19.02,False
37,80,2010-12-10,10889.22,False
18,55,2012-04-27,5896.22,False
29,58,2010-07-30,1724.0,False
39,22,2010-05-07,10965.16,False
1,91,2010-08-27,56957.43,False
12,25,2011-04-29,24389.01,False
1,33,2010-06-11,5230.87,False
7,14,2011-12-23,24681.07,False
17,45,2011-12-09,19.91,False
26,17,2010-03-26,7952.42,False
15,52,2010-10-15,1737.01,False
38,74,2011-12-30,441.63,True
12,59,2012-01-20,382.45,False
7,96,2012-08-17,1267.12,False
29,11,2011-08-19,5601.8,False
28,3,2012-09-21,9529.45,False
18,9,2011-02-18,10891.49,False
40,32,2010-08-06,4562.04,False
44,18,2012-03-02,183.7,False
5,11,2011-09-16,5752.81,False
33,91,2010-09-03,8347.35,False
28,94,2012-10-19,34878.39,False
35,52,2010-12-31,826.67,True
27,42,2011-06-17,10953.32,False
8,25,2011-05-27,7737.72,False
1,82,2011-07-01,20927.08,False
2,11,2011-11-11,19154.44,False
23,67,2012-01-20,10501.7,False
15,85,2011-12-16,14160.78,False
4,22,2011-03-25,17298.39,False
2,74,2010-06-18,18630.86,False
9,3,2012-02-24,6805.12,False
31,79,2012-08-03,47015.15,False
42,80,2012-07-20,14418.7,False
16,98,2010-12-10,140.0,False
15,34,2010-05-07,17618.5,False
34,14,2010-07-02,9089.45,False
39,23,2010-11-12,17073.9,False
25,27,2011-11-18,1091.4,False
25,71,2011-09-23,2536.9,False
17,96,2012-10-12,956.64,False
27,3,2012-01-13,16480.3,False
28,26,2012-09-07,8065.36,True
38,87,2010-03-05,333.32,False
18,96,2012-04-06,2.5,False
17,74,2010-11-26,14528.34,True
28,78,2012-02-03,12.88,False
5,2,2011-06-03,13791.92,False
32,91,2011-06-03,45220.52,False
1,1,2010-02-26,19403.54,False
15,60,2011-04-22,114.4,False
12,55,2011-09-09,10629.22,True
45,94,2012-02-24,3413.84,False
2,98,2010-11-19,17162.59,False
29,91,2010-05-07,5593.98,False
3,11,2012-06-08,16762.59,False
4,49,2010-07-30,7263.01,False
30,93,2012-08-31,23636.3,False
3,22,2010-02-05,4508.2,False
7,12,2012-06-22,7870.38,False
5,10,2011-10-14,8715.95,False
18,98,2011-04-01,1.02,False
34,44,2012-10-05,3436.38,False
24,19,2011-09-16,58.49,False
23,8,2010-09-03,33560.52,False
19,28,2012-10-05,1129.71,False
19,56,2012-08-03,2473.2,False
31,1,2010-05-28,13483.85,False
24,21,2012-01-27,4150.8,False
45,14,2012-04-06,12901.3,False
33,90,2010-04-09,30293.31,False
10,23,2011-10-28,53764.46,False
31,25,2011-07-22,8740.59,False
29,6,2011-07-22,3301.4,False
4,24,2011-06-10,9341.55,False
28,45,2010-04-23,16.44,False
36,40,2012-07-13,8750.23,False
31,7,2011-04-29,22337.66,False
22,1,2011-07-08,12990.93,False
25,94,2012-03-30,4367.23,False
41,49,2012-07-06,6962.81,False
23,26,2011-07-22,8516.06,False
20,8,2010-06-18,72629.43,False
6,17,2010-05-28,14713.79,False
6,74,2012-01-20,24121.99,False
29,12,2011-09-09,2126.78,True
28,31,2010-07-16,2372.0,False
38,13,2010-12-17,8229.44,False
23,13,2011-11-04,37743.11,False
5,5,2010-04-16,4185.86,False
13,81,2012-05-04,35378.61,False
12,36,2010-03-12,526.0,False
2,91,2012-08-17,87363.99,False
32,28,2010-09-24,514.68,False
17,27,2011-09-02,801.32,False
29,80,2012-09-28,-11.68,False
15,83,2010-06-04,521.78,False
8,97,2011-10-07,20081.71,False
9,60,2012-06-08,72.0,False
21,91,2010-09-24,6626.17,False
5,71,2011-01-21,573.0,False
36,94,2011-09-23,38981.29,False
6,21,2012-02-03,7112.31,False
4,87,2011-02-25,9643.42,False
28,93,2010-09-24,33104.08,False
19,79,2012-10-19,19085.85,False
23,67,2012-03-23,10320.81,False
1,94,2011-12-02,48815.7,False
19,95,2012-07-27,93898.39,False
35,92,2012-06-15,33651.19,False
27,55,2012-01-13,7358.23,False
32,33,2011-07-29,3743.96,False
41,72,2011-12-09,67504.06,False
15,79,2011-04-22,9172.68,False
30,1,2010-04-30,9503.51,False
26,79,2010-03-05,13304.74,False
30,11,2012-06-01,711.32,False
6,92,2010-10-22,85804.15,False
24,98,2011-03-11,8955.22,False
2,49,2010-09-03,16900.78,False
40,10,2010-03-05,10879.96,False
14,50,2010-12-24,1743.0,False
15,23,2010-12-17,44632.61,False
16,40,2011-08-26,31785.88,False
14,20,2011-08-26,12213.66,False
23,35,2010-06-04,6978.0,False
24,14,2012-03-30,16750.33,False
34,87,2010-04-02,3399.83,False
18,13,2010-11-12,45563.81,False
28,99,2010-04-02,20.0,False
7,28,2012-09-21,193.21,False
23,81,2012-02-24,8664.32,False
13,56,2011-08-26,2181.78,False
22,67,2010-07-09,9181.15,False
14,31,2010-08-20,5826.14,False
23,71,2010-12-17,11030.18,False
3,14,2012-08-17,4500.67,False
19,80,2010-10-15,21774.1,False
29,14,2011-07-08,8534.32,False
21,72,2012-10-19,32467.23,False
16,98,2011-02-18,9.0,False
34,6,2012-07-06,2741.47,False
10,91,2010-10-15,12642.66,False
27,72,2011-04-08,63393.59,False
22,72,2012-07-27,44383.36,False
21,17,2011-09-16,5628.83,False
8,56,2010-12-17,818.36,False
25,98,2011-06-17,245.22,False
30,6,2010-10-15,33.2,False
23,2,2012-04-06,76246.01,False
4,1,2012-08-10,28705.5,False
11,91,2012-09-28,37763.67,False
5,82,2012-06-29,3610.08,False
32,19,2010-08-20,1905.71,False
5,46,2012-05-18,4569.01,False
18,38,2012-07-06,59748.64,False
26,52,2011-06-10,1430.9,False
19,67,2011-12-09,17144.89,False
3,6,2010-10-29,1371.28,False
42,87,2010-10-15,549.94,False
28,80,2011-07-22,17191.97,False
13,18,2012-03-02,3034.15,False
34,80,2010-06-04,10330.72,False
13,95,2011-08-26,146692.13,False
35,87,2011-04-29,8640.35,False
37,12,2012-04-13,167.86,False
20,32,2011-12-09,20962.92,False
40,47,2012-09-21,-34.98,False
10,22,2010-07-02,21486.93,False
12,17,2010-09-24,9980.71,False
14,41,2012-09-28,3508.03,False
40,44,2011-08-12,2526.68,False
16,67,2010-07-16,2762.57,False
36,46,2010-07-30,2995.9,False
26,59,2012-08-17,147.43,False
11,72,2010-07-30,66499.45,False
24,5,2010-12-03,49203.46,False
14,31,2012-06-08,2962.42,False
7,13,2010-07-16,15857.78,False
38,80,2011-08-12,11435.56,False
40,6,2011-11-25,16520.6,True
5,97,2011-09-09,619.94,True
24,29,2010-07-02,6369.48,False
27,41,2010-06-18,3568.52,False
5,96,2011-04-08,5752.99,False
29,80,2012-08-10,35.54,False
32,9,2012-07-27,31355.7,False
20,38,2012-02-10,119456.24,True
14,28,2012-08-31,597.27,False
10,96,2010-02-26,9830.56,False
32,2,2011-06-17,50174.63,False
42,81,2010-08-13,16354.05,False
3,34,2011-10-28,5573.23,False
26,56,2012-01-13,407.33,False
23,34,2010-04-16,28264.5,False
6,52,2011-02-11,3702.82,True
45,29,2011-05-27,4680.0,False
22,4,2011-09-02,31983.66,False
31,79,2012-03-16,36324.39,False
21,21,2010-02-05,3188.76,False
31,95,2011-07-29,108721.9,False
12,3,2011-07-15,10549.44,False
34,26,2011-04-29,3974.31,False
39,10,2011-12-16,17139.15,False
21,5,2010-08-20,9409.86,False
34,81,2010-02-26,14515.54,False
9,17,2011-07-22,5184.61,False
5,33,2012-02-03,1104.45,False
1,28,2011-08-12,302.76,False
26,6,2011-08-12,5226.82,False
29,23,2011-06-24,25013.51,False
7,30,2012-03-16,1021.08,False
45,98,2010-06-25,22.0,False
12,27,2011-07-15,1554.05,False
33,10,2012-06-01,104.05,False
43,8,2012-05-25,12795.3,False
23,30,2011-08-05,8654.58,False
42,12,2011-02-04,108.48,False
14,49,2011-07-15,14846.24,False
22,44,2010-04-30,4622.53,False
34,49,2012-03-23,3730.84,False
30,93,2010-10-01,22792.46,False
45,93,2010-09-17,2309.08,False
22,93,2011-02-18,1874.4,False
11,56,2011-07-15,613.69,False
19,55,2012-02-03,11019.55,False
29,36,2010-02-05,153.0,False
3,74,2010-12-17,2502.42,False
25,32,2010-07-09,4883.56,False
4,72,2011-08-26,88461.13,False
32,79,2012-06-15,16085.8,False
7,42,2010-05-14,7336.81,False
2,98,2011-11-18,13604.31,False
43,98,2011-04-22,10843.87,False
7,87,2010-02-12,6615.41,True
28,44,2010-08-06,4567.42,False
9,12,2010-12-24,3537.0,False
39,49,2011-05-06,7040.79,False
4,19,2010-06-11,2835.78,False
37,42,2010-06-11,75.02,False
11,56,2011-04-01,14211.08,False
30,87,2011-02-11,324.68,True
25,74,2011-08-19,15362.77,False
43,98,2012-10-26,10161.98,False
12,24,2012-07-13,7636.45,False
21,4,2012-09-21,17417.6,False
39,58,2012-07-13,2135.0,False
4,52,2011-10-28,5199.55,False
21,74,2010-02-12,13792.35,True
41,96,2011-02-04,2677.82,False
29,27,2012-06-08,1191.66,False
45,3,2012-06-15,5673.82,False
6,25,2012-09-07,9701.26,True
21,22,2011-09-30,7630.88,False
25,13,2010-10-29,26196.55,False
17,60,2010-07-16,255.2,False
13,37,2010-05-21,3154.93,False
39,83,2010-06-25,5027.72,False
35,72,2011-01-14,55818.63,False
6,18,2010-09-10,319.0,True
7,82,2012-05-18,6907.87,False
45,87,2012-07-27,6926.4,False
37,14,2011-04-29,1508.4,False
41,13,2011-03-25,31197.78,False
29,19,2011-10-21,17.0,False
7,72,2011-12-30,82424.2,True
16,85,2011-04-15,1779.39,False
35,5,2011-02-18,26714.61,False
7,21,2012-04-13,1858.66,False
45,28,2010-11-05,1289.79,False
34,55,2011-04-29,9450.27,False
19,33,2011-05-13,5197.73,False
4,55,2010-12-24,73370.28,False
42,12,2010-04-02,80.76,False
34,92,2012-10-05,75184.41,False
26,22,2012-10-12,7609.85,False
9,29,2010-11-12,1915.85,False
13,33,2012-06-15,8080.8,False
36,98,2010-11-19,11513.56,False
27,67,2011-02-25,7589.6,False
1,29,2010-10-29,4498.64,False
3,21,2012-10-19,1519.04,False
20,46,2012-02-17,35967.86,False
35,12,2012-04-13,2157.36,False
26,17,2012-08-03,7967.33,False
7,52,2010-12-03,1557.44,False
32,85,2011-08-05,2498.19,False
10,94,2010-03-12,11.3,False
24,19,2012-08-31,49.55,False
32,82,2011-07-22,17998.55,False
20,90,2011-11-11,109837.1,False
15,91,2010-04-09,3257.58,False
23,35,2011-09-30,5654.51,False
12,36,2010-02-19,1303.0,False
31,92,2011-06-03,115493.87,False
25,34,2012-02-24,8096.11,False
8,93,2011-01-21,25526.55,False
26,83,2010-06-18,3705.44,False
21,59,2010-02-05,673.44,False
2,45,2010-09-24,49.39,False
10,82,2012-04-13,23388.75,False
41,58,2010-12-03,2785.0,False
15,34,2012-05-11,15056.57,False
45,33,2010-10-22,6007.7,False
15,67,2012-02-10,7541.44,True
40,93,2010-11-05,29101.49,False
21,38,2010-03-19,37703.5,False
1,59,2011-08-26,205.78,False
34,5,2011-05-13,15665.25,False
32,74,2010-06-18,13933.81,False
44,14,2010-10-08,575.84,False
34,16,2011-09-02,11508.44,False
6,49,2011-02-04,11407.47,False
32,32,2011-08-26,5539.43,False
7,74,2010-06-04,8085.7,False
21,81,2010-03-26,3650.03,False
24,12,2012-10-26,4192.44,False
45,5,2012-05-25,8848.25,False
10,8,2011-10-07,89169.7,False
45,40,2010-07-16,37847.54,False
23,14,2012-04-06,34869.87,False
27,71,2010-05-14,10130.78,False
9,85,2012-04-06,538.3,False
11,32,2012-09-07,8143.17,True
18,46,2011-05-13,26192.44,False
39,28,2010-06-25,301.24,False
11,37,2010-09-24,3876.46,False
33,91,2011-08-05,11341.9,False
11,9,2010-10-08,19091.6,False
1,85,2010-08-27,3357.95,False
45,56,2010-04-30,7751.57,False
40,16,2012-10-05,4707.43,False
40,18,2011-01-28,1047.37,False
12,80,2011-06-03,47.22,False
26,2,2011-05-27,25602.69,False
35,32,2010-06-25,11021.12,False
10,54,2010-07-02,884.0,False
1,97,2010-12-03,30659.4,False
8,93,2012-01-06,29910.78,False
4,7,2011-02-25,40788.66,False
9,72,2010-09-24,25918.17,False
19,58,2012-10-12,4845.0,False
2,3,2011-07-08,11795.66,False
31,59,2010-06-04,676.73,False
33,87,2010-03-05,293.84,False
37,42,2011-08-12,112.9,False
36,26,2010-09-17,275.26,False
14,26,2010-04-23,13403.51,False
20,38,2010-09-24,113653.05,False
5,22,2011-01-21,2505.45,False
15,16,2012-03-02,2577.21,False
5,7,2011-02-04,4397.16,False
2,92,2011-06-10,154372.76,False
9,94,2011-12-30,72.96,True
34,74,2012-08-17,8584.81,False
12,4,2010-05-28,25929.27,False
13,83,2012-01-27,5341.05,False
29,28,2010-10-01,677.1,False
27,11,2011-03-11,13229.73,False
21,4,2011-12-30,18275.44,True
3,7,2011-04-08,8937.51,False
10,45,2010-02-05,59.7,False
36,25,2010-11-19,6.25,False
34,30,2012-05-11,1741.98,False
10,31,2010-08-13,13360.74,False
16,6,2012-08-31,3638.0,False
15,92,2012-09-21,19039.23,False
12,22,2010-03-19,12919.95,False
25,82,2010-12-03,14509.1,False
24,47,2010-04-23,44.0,False
26,20,2012-03-30,3375.71,False
34,25,2011-12-30,7114.93,True
16,81,2010-04-16,2325.79,False
24,22,2011-01-07,8454.51,False
20,67,2012-06-15,27620.17,False
27,7,2010-06-04,59168.75,False
32,38,2012-08-17,67336.13,False
30,5,2011-08-12,414.52,False
42,14,2010-09-17,999.65,False
10,20,2011-09-16,13158.24,False
7,79,2012-09-07,6092.07,True
28,79,2010-07-23,40791.56,False
23,58,2012-09-28,3670.0,False
19,22,2010-12-03,14105.24,False
34,27,2010-05-07,617.0,False
4,45,2010-09-24,10.47,False
36,8,2010-05-07,3225.4,False
23,9,2010-07-09,80244.92,False
32,18,2011-07-29,3.0,False
9,56,2010-02-12,1342.6,True
14,42,2011-01-14,4654.07,False
31,35,2010-08-13,2100.5,False
10,59,2010-08-27,1027.71,False
24,33,2012-03-02,4346.56,False
45,33,2011-08-12,4720.93,False
43,60,2010-06-04,739.2,False
45,74,2010-11-26,17667.17,True
36,10,2010-09-03,128.6,False
2,19,2010-12-17,6338.33,False
11,26,2011-02-11,14069.79,True
36,12,2010-12-24,19.31,False
41,83,2011-04-01,4663.17,False
3,60,2011-11-11,123.2,False
10,59,2011-10-28,510.09,False
32,67,2010-06-18,17010.45,False
22,60,2010-07-23,299.2,False
20,40,2011-06-03,85631.72,False
23,91,2012-04-27,24582.28,False
3,31,2011-12-16,1723.84,False
39,16,2010-12-31,5365.71,True
32,11,2010-02-26,15201.05,False
18,33,2012-06-22,7387.38,False
40,23,2012-08-17,15368.89,False
34,23,2010-06-25,16149.98,False
45,79,2010-10-22,14355.58,False
8,71,2012-03-09,3040.72,False
8,42,2011-01-07,4552.74,False
24,79,2010-09-24,22269.14,False
20,83,2011-09-23,4614.82,False
39,55,2011-02-11,7179.73,True
7,42,2012-09-21,7658.28,False
11,1,2011-03-18,13758.37,False
32,98,2010-07-09,7645.78,False
24,54,2012-10-19,12.88,False
1,33,2012-02-24,5426.03,False
32,22,2012-06-22,8965.66,False
11,34,2011-03-11,25444.06,False
19,33,2012-10-26,5740.14,False
18,30,2012-04-20,6897.72,False
4,97,2010-12-31,31302.01,True
30,74,2010-02-05,534.34,False
19,3,2012-08-17,40480.27,False
26,91,2011-11-04,36974.43,False
32,31,2010-03-19,1658.54,False
8,21,2010-09-17,4890.94,False
26,30,2010-06-11,3264.98,False
23,11,2012-10-19,25569.87,False
35,20,2010-03-19,14784.08,False
37,4,2011-08-19,17544.61,False
22,8,2011-01-07,34928.47,False
2,19,2012-01-20,2962.97,False
25,28,2011-11-04,827.21,False
26,67,2011-03-18,4557.25,False
44,12,2012-06-29,104.51,False
3,24,2012-09-21,2551.07,False
5,29,2011-07-08,1006.71,False
29,12,2012-05-04,2268.3,False
1,17,2011-11-25,12329.5,True
2,94,2012-06-08,77907.92,False
34,42,2011-09-09,4292.97,True
38,7,2012-01-06,792.8,False
4,5,2010-04-23,38166.16,False
28,7,2011-11-25,89944.54,True
12,80,2010-06-04,79.24,False
12,16,2010-08-27,5616.23,False
21,93,2011-06-10,731.78,False
42,82,2011-12-16,9382.77,False
2,31,2010-12-24,10637.66,False
20,46,2012-07-13,35323.69,False
16,80,2011-11-18,846.44,False
19,83,2012-01-13,3785.66,False
43,74,2011-12-23,731.16,False
21,17,2012-03-02,8263.88,False
16,85,2012-06-22,2540.59,False
9,52,2012-04-20,1530.93,False
15,1,2011-09-16,10932.27,False
29,41,2012-07-27,581.0,False
17,32,2011-11-11,5329.95,False
2,23,2012-09-07,21132.94,True
23,83,2012-08-03,425.8,False
41,85,2010-11-19,1951.44,False
28,31,2010-04-23,2363.92,False
23,1,2012-03-02,25420.5,False
1,49,2012-09-21,9011.1,False
10,92,2011-04-01,47620.96,False
39,33,2010-05-14,5271.5,False
10,52,2011-05-27,5353.13,False
31,83,2012-01-06,10090.38,False
5,25,2010-05-28,2649.0,False
43,92,2012-07-27,71621.43,False
31,32,2010-04-09,5255.64,False
18,24,2010-10-15,9194.41,False
39,2,2011-12-30,67168.24,True
11,1,2011-08-19,14338.17,False
41,67,2010-04-09,7582.22,False
10,97,2010-05-14,5643.13,False
33,24,2012-03-02,8.47,False
34,41,2011-05-13,28.0,False
16,40,2011-02-04,36011.59,False
19,13,2011-05-06,36149.02,False
10,13,2011-01-14,67328.85,False
40,85,2010-11-26,1846.82,True
1,98,2011-02-04,11197.76,False
45,35,2010-02-19,1600.0,False
30,21,2012-02-10,1025.69,True
30,59,2010-04-09,171.94,False
14,46,2012-10-12,22568.79,False
24,40,2012-08-31,50320.27,False
32,81,2011-05-20,18712.83,False
34,52,2010-07-30,1040.36,False
11,83,2011-02-11,3766.2,True
19,29,2011-04-29,4459.14,False
36,25,2011-07-08,5.25,False
31,97,2012-03-09,32016.77,False
20,27,2012-03-09,2720.88,False
42,9,2011-08-26,142.48,False
23,58,2012-06-01,2755.0,False
33,12,2011-09-09,11.64,True
26,11,2010-04-30,9617.8,False
30,8,2011-01-14,13029.36,False
13,1,2011-03-04,29354.57,False
27,24,2012-08-31,11857.08,False
27,2,2010-12-03,75889.63,False
17,95,2011-07-29,56796.33,False
25,21,2012-01-13,3556.74,False
40,18,2011-12-30,12968.48,True
32,40,2012-06-15,59850.41,False
20,31,2011-04-15,2493.6,False
22,95,2012-03-23,55225.95,False
31,79,2011-01-21,33004.07,False
35,42,2012-08-10,8565.29,False
23,3,2011-04-29,10684.47,False
40,97,2012-02-03,17360.68,False
18,5,2011-12-16,54600.63,False
19,23,2011-03-18,22184.38,False
29,85,2010-12-10,4510.21,False
26,28,2012-10-05,435.51,False
16,11,2012-03-30,8905.15,False
35,67,2011-11-04,3280.84,False
23,97,2010-05-28,5050.72,False
26,5,2011-07-08,11906.13,False
5,52,2011-12-02,1796.98,False
35,12,2012-05-18,1682.83,False
40,93,2011-08-05,32411.6,False
30,56,2012-09-21,203.13,False
25,97,2011-07-08,2915.24,False
45,12,2012-08-31,3784.55,False
9,90,2010-06-18,2462.04,False
42,5,2011-07-08,1024.88,False
23,44,2010-08-27,8294.77,False
23,25,2011-10-07,19705.88,False
14,4,2012-07-20,44054.64,False
44,20,2010-09-03,20.0,False
17,12,2012-03-09,6383.67,False
6,44,2012-10-12,8638.93,False
16,32,2011-04-08,4215.46,False
39,60,2012-03-23,333.0,False
9,92,2011-02-25,9957.83,False
22,20,2012-07-20,7614.19,False
35,31,2012-09-21,3257.51,False
44,52,2010-10-29,22.16,False
17,32,2011-07-22,7724.41,False
18,92,2011-06-17,36699.24,False
9,92,2011-08-05,15669.08,False
31,28,2012-01-27,647.82,False
30,49,2010-08-06,-17.0,False
40,30,2010-06-04,3656.83,False
16,2,2010-06-25,24013.34,False
15,52,2012-08-17,1258.94,False
7,20,2012-02-10,2872.91,True
36,38,2010-08-27,19408.09,False
13,28,2010-04-23,1632.78,False
2,92,2010-07-09,156774.83,False
21,25,2010-11-12,19308.87,False
4,49,2010-06-25,8967.16,False
41,44,2010-06-04,3754.55,False
32,2,2012-08-31,53539.47,False
31,17,2011-04-01,7295.49,False
33,67,2010-10-08,594.94,False
